Unique_ID,Category,Review_Header,Review_text,Rating,Own_Rating
167781,smartTv,Extremely happy,extremely happy with iphone 11,5,Positive
159848,mobile,Paisa vasool smartphone,"This is not a phone , it's a beast . Samsung calling it as monster, yes it's a monster -display quality is next to none in this price range ( none of the phones can come close to this ) , - Call quality ,signal reception is just great . - Earpiece is so loud and even at high volume you'll not find any distortion . -Battery life is stellar ( real monster) - Though it has 6k mah battery the weight distribution is great , it doesn't feel bulky . - One UI is so smooth it has plenty of features you can play around, you'll easily get used to the UI ( it's very simple & feature rich ) . - Camera under good lighting situations produces great pics , Dynamic range is good , colour saturation is great . -Low light/ artificial light camera is average. ( C+) - selfie camera under good lighting situations produces decent photos , struggle at low light. -Video stabilization is A+ just awesome - auto focus in video is a hit or miss - you can even play PUBG at high graphics with minimal frame drops , gaming also good If you want A+ display A+ battery life and low light camera is on your low priority then this is the phone for you. I'm in love with the phone ( low light camera is not the highest priority for me ) Watch the 1hour full review in YouTube Adithya Vlogs",5,Positive
133949,mobile accessories,1 Month review,"I am using this phone since its launch. I would just say I LOVE THIS PHONE... Processor, RAM management, Camera, Battery, Display, etc. are all the best in class.",5,Positive
153693,mobile accessories,A very good device at this price range from Samsung.,"Samsung M30s is a very good phone, Pros:- 1) Big battery 2) Sleek and premium design 3) Super Amoled display Cons:- 1) No Notification light. 2) Camera quality can be improved little bit. 3) Should give atleast 20-25W fast charging as battery is 6000mah despite it has 15w fast charging still it takes approx 2 hours 40 minutes from 0 to 100%. REST everything is nice will recommend can go for it for sure. Samsung design and one ui is also nice.",4,Positive
163635,smartTv,Nice smart tv,"Very good quality for 4K, UHD. Its looking Nice",5,Positive
123238,mobile,Very nice 👌,Exlent,5,Positive
159563,mobile accessories,A premium phone in this range.,"This is a premium phone in this range as its build quality is excellent. The interface is so much easier and handy. The battery is also very impressive as It can last upto a day and a half . The fingerprint scanner and the face detection is also quite impressive in this segment, the response time is less than a second. There is no lag while playing games ,the screen quality is very good. The light sensor is very responsive also the camera quality is nice and given that the wide camera lens makes it much more interesting. Talking about the front camera it is also impressive as compared to the price tag of the phone . It also has fast charging and charges it at a rate of 1 to 2 percent per minute or slight less than a minute. The body is scratch less and the it comes with a single speaker but it is more than enough. The touch is very smooth and feathery. There are many additional features like increase touch sensitivity while using gloves and device manager. And nonetheless it comes with a brand value of Samsung providing nice service all around the globe and easy to locate the service centers anywhere in India or in any other country. So my recommendation is to go for it because in this range the Samsung has offered everything to make it a premium flagship .",5,Positive
158153,mobile,Buy if you ONLY like the brand !,"The phone is sleek and looks sexy! However the battery life is bad..... using apps and the phone continuously for sometime drains out the battery really quick, which is a huge draw back for a new phone! Secondly iOS 13 is taking up quite a lot of space therefore 32GB IPhone is just not recommended! Camera is just good! Overall not satisfied with 6S 32GB",3,Neutral
123684,mobile accessories,Superb phone in this range,Feels good with phone feutilures at this price,5,Positive
162534,mobile accessories,Very bad phone it is,"Very bad phone it is. I purchased it from Jaipur in January 2017 , I am not happy with its performance, Dont be brand conscious be a an intelligent buyer. It hangs a lot.sometime power button doesn't work, on the camera is good but it comes in other phones also in cheap price Vikrant singh",1,Negative
114421,mobile,Awesome phone,"Awesome phone. Feels great in hand. Body feel, battery, on-screen display is excellent.",5,Positive
165580,mobile,M30s is truly a MONSTER,"With it's 6000 mah battery m30s is an awesome purchase, in hand experience is really good and feels lightweight compared to the massive battery it has. Camera quality is really good and looks natural, ultra wide is love 😍 Gaming experience on M30s is amazing and smooth, we can play heavy games easily without any lag. Game Booster is very helpful while gaming as we can block all the notifications and popups. M30s comes with every feature a person needs on his device(big battery, good performance, great camera, awesome design) with such attractive price. #GoMonster",5,Positive
124763,smartTv,Better than 2K Fire TV stick and is worth the penny,Genuine and well packed. 4K is better than 2K fire TV stick in picture and sound quality but failed to get Dolby Atmos,5,Positive
138582,smartTv,IPhone 7+,It is enmeshed my daughter completely!,5,Positive
117384,mobile accessories,Best phone wuth this price,Best phone,5,Positive
135224,refrigerator,EOS80D,"I have bought it EOS80D, when I tried to register it with Canon EDGE, It is astonishing to see the message "" your serial number is already registered"" etc. That means what I received is not new! or re-furbished one! what is this?",2,Negative
150704,mobile,Very bad performance.. Lagging... Hanging issue,Phone is too slow. Using more RAM than expected. When I am using amazon app iy says 1.6 GB of 4GB available Facing lagging issue. Battery performance/backup is pathetic mot even lasting for 1 complete day on normal use of internet... Hanging a lot... Would not recommend it to anyone... @amazon: I need my money back please provide the return assistance.,2,Negative
163601,mobile,Good product,Very good product..battery should be more.apart from that good performance mobile,5,Positive
125188,books,Good,Good,5,Positive
127081,mobile,Good,Good,5,Positive
169197,refrigerator,good one,"nice ,product in a++ condition",5,Positive
163045,mobile,Overall an impressive phone. Definitely value for money.,"Very good build quality, excellent performance, impressive camera, smooth software experience, nice screen. Decent battery, display brightness not great. Overall great package",5,Positive
114411,mobile,Best Android phone your money can buy,"Awesome phone. And delivery in Bangalore was really quick, it reached in lesser than a day",5,Positive
134463,mobile,Nice product,"I brought this thing about a year ago still works as new the problems faced are, this thing isnt handy as a 10000 mah power bank and it'll will get dirty as its color is white",5,Positive
128493,mobile accessories,Good,Good mobile,4,Positive
